count,context,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15,wei16,wei17,wei18,wei19,wei20,wei21,wei22,wei23,wei24,wei25,wei26,wei27,wei28,wei29,wei30,wei31
146,0,0.848633,0.464844,0.224365,2.15625,0.0801392,1.81738,2.75195,-2.58594,-0.116943,0.118591,-0.548828,0.928223,-0.320801,0.443359,0.597656,1.31152,0.324951,-1.81934,-2.33398,0.256836,-0.64502,-0.154297,-0.279541,-0.533691,-1.14355,-0.62207,-0.631348,-0.4104,0.0276642,-0.260742,0.191528,0.304688,0.436523,-0.688477,1.9248,0.480957,-0.883789,1.20703,0.181885,-0.489502,-0.932617,2.15234,0.435547,0.770508,-0.543457,0.388672,0.208862,1.46777,-0.90918,-0.705078,0.709961,-2.45898,-0.301025,-0.540039,1.1543,0.134155,0.916992,0.491699,-0.317627,0.117798,1.31152,1.00293,1.82715,2.02539
147,0,-1.08203,-1.08594,-0.230713,1.03223,-0.254395,-0.520508,0.962891,-1.82422,0.705078,-2.36523,1.37988,0.27832,0.489258,-0.132568,0.076355,0.0750122,-0.626953,2.18945,1.22559,0.666992,-0.607422,1.10059,-0.996582,-0.315918,0.145874,2.1875,-2.06445,0.41626,1.40039,0.428467,-1.10059,0.164673,-0.609375,0.753906,-1.54688,-1.14258,-1.7002,0.505859,-1.11133,-0.495605,-0.645996,0.615723,0.0217743,0.309326,0.833008,-0.191528,-1.48242,-0.153076,-0.15271,-1.03809,-0.387451,-0.0591431,1.59766,-0.290771,0.333984,-0.337891,-2.05859,-0.695801,0.709961,0.0610962,-1.03418,0.595215,-1.83496,0.324463
148,0,-1.08203,-1.08594,-0.230713,1.03223,-0.254395,-0.520508,0.962891,-1.82422,0.705078,-2.36523,1.37988,0.27832,0.489258,-0.132568,0.076355,0.0750122,-0.626953,2.18945,1.22559,0.666992,-0.607422,1.10059,-0.996582,-0.315918,0.145874,2.1875,-2.06445,0.41626,1.40039,0.428467,-1.10059,0.164673,-0.609375,0.753906,-1.54688,-1.14258,-1.7002,0.505859,-1.11133,-0.495605,-0.645996,0.615723,0.0217743,0.309326,0.833008,-0.191528,-1.48242,-0.153076,-0.15271,-1.03809,-0.387451,-0.0591431,1.59766,-0.290771,0.333984,-0.337891,-2.05859,-0.695801,0.709961,0.0610962,-1.03418,0.595215,-1.83496,0.324463
149,0,-1.08203,-1.08594,-0.230713,1.03223,-0.254395,-0.520508,0.962891,-1.82422,0.705078,-2.36523,1.37988,0.27832,0.489258,-0.132568,0.076355,0.0750122,-0.626953,2.18945,1.22559,0.666992,-0.607422,1.10059,-0.996582,-0.315918,0.145874,2.1875,-2.06445,0.41626,1.40039,0.428467,-1.10059,0.164673,-0.609375,0.753906,-1.54688,-1.14258,-1.7002,0.505859,-1.11133,-0.495605,-0.645996,0.615723,0.0217743,0.309326,0.833008,-0.191528,-1.48242,-0.153076,-0.15271,-1.03809,-0.387451,-0.0591431,1.59766,-0.290771,0.333984,-0.337891,-2.05859,-0.695801,0.709961,0.0610962,-1.03418,0.595215,-1.83496,0.324463
150,0,-0.936035,-0.441162,0.428955,-0.162598,0.510742,0.692871,-1.66602,-1.02148,0.905762,0.240234,1.13281,-0.42749,0.745605,1.80078,-0.303711,0.474365,2.08594,0.857422,-0.203613,-0.674316,0.303223,-0.374268,-0.40332,1.08496,-0.551758,-0.318359,0.114441,0.133423,-0.6875,1.99414,1.08008,-0.279053,1.15234,1.51465,0.105835,-0.0489197,0.961426,0.450928,-1.05176,0.218506,1.2168,1.01562,-1.49219,0.392822,-1.00879,0.298828,0.867188,2.10156,0.898438,-1.0127,-0.731934,0.527832,-0.142456,1.83691,-1.18652,0.156006,-0.0153427,-0.0839844,-1.94043,0.389404,1.17383,0.708008,-1.07129,-0.739746
151,0,-0.936035,-0.441162,0.428955,-0.162598,0.510742,0.692871,-1.66602,-1.02148,0.905762,0.240234,1.13281,-0.42749,0.745605,1.80078,-0.303711,0.474365,2.08594,0.857422,-0.203613,-0.674316,0.303223,-0.374268,-0.40332,1.08496,-0.551758,-0.318359,0.114441,0.133423,-0.6875,1.99414,1.08008,-0.279053,1.15234,1.51465,0.105835,-0.0489197,0.961426,0.450928,-1.05176,0.218506,1.2168,1.01562,-1.49219,0.392822,-1.00879,0.298828,0.867188,2.10156,0.898438,-1.0127,-0.731934,0.527832,-0.142456,1.83691,-1.18652,0.156006,-0.0153427,-0.0839844,-1.94043,0.389404,1.17383,0.708008,-1.07129,-0.739746
152,0,-0.936035,-0.441162,0.428955,-0.162598,0.510742,0.692871,-1.66602,-1.02148,0.905762,0.240234,1.13281,-0.42749,0.745605,1.80078,-0.303711,0.474365,2.08594,0.857422,-0.203613,-0.674316,0.303223,-0.374268,-0.40332,1.08496,-0.551758,-0.318359,0.114441,0.133423,-0.6875,1.99414,1.08008,-0.279053,1.15234,1.51465,0.105835,-0.0489197,0.961426,0.450928,-1.05176,0.218506,1.2168,1.01562,-1.49219,0.392822,-1.00879,0.298828,0.867188,2.10156,0.898438,-1.0127,-0.731934,0.527832,-0.142456,1.83691,-1.18652,0.156006,-0.0153427,-0.0839844,-1.94043,0.389404,1.17383,0.708008,-1.07129,-0.739746
153,0,0.683594,-0.104675,-0.141602,1.36328,-1,-1.88477,-0.510742,0.678711,-1.21387,0.603027,-0.64209,-2.5293,-2.79492,1.96484,1.10352,1.10059,0.513672,0.493896,0.427002,0.444092,-0.891602,-0.284668,0.86084,-0.643066,0.994629,2.14844,0.612793,1.47949,0.388916,-0.440674,-1.18164,-1.70801,-1.07227,0.434082,-1.09766,0.0644531,0.665527,-0.764648,0.959961,0.189331,-1.11035,-0.122742,-0.477539,-0.229126,0.124084,-1.37988,-0.724121,-1.03809,0.752441,0.615723,2.73633,0.631836,0.517578,-1.64844,-0.250977,-0.866211,3.44922,0.689941,1.00293,-0.109253,-0.375,-0.00498199,-0.274902,1.2793
154,0,0.683594,-0.104675,-0.141602,1.36328,-1,-1.88477,-0.510742,0.678711,-1.21387,0.603027,-0.64209,-2.5293,-2.79492,1.96484,1.10352,1.10059,0.513672,0.493896,0.427002,0.444092,-0.891602,-0.284668,0.86084,-0.643066,0.994629,2.14844,0.612793,1.47949,0.388916,-0.440674,-1.18164,-1.70801,-1.07227,0.434082,-1.09766,0.0644531,0.665527,-0.764648,0.959961,0.189331,-1.11035,-0.122742,-0.477539,-0.229126,0.124084,-1.37988,-0.724121,-1.03809,0.752441,0.615723,2.73633,0.631836,0.517578,-1.64844,-0.250977,-0.866211,3.44922,0.689941,1.00293,-0.109253,-0.375,-0.00498199,-0.274902,1.2793
155,0,0.683594,-0.104675,-0.141602,1.36328,-1,-1.88477,-0.510742,0.678711,-1.21387,0.603027,-0.64209,-2.5293,-2.79492,1.96484,1.10352,1.10059,0.513672,0.493896,0.427002,0.444092,-0.891602,-0.284668,0.86084,-0.643066,0.994629,2.14844,0.612793,1.47949,0.388916,-0.440674,-1.18164,-1.70801,-1.07227,0.434082,-1.09766,0.0644531,0.665527,-0.764648,0.959961,0.189331,-1.11035,-0.122742,-0.477539,-0.229126,0.124084,-1.37988,-0.724121,-1.03809,0.752441,0.615723,2.73633,0.631836,0.517578,-1.64844,-0.250977,-0.866211,3.44922,0.689941,1.00293,-0.109253,-0.375,-0.00498199,-0.274902,1.2793
156,0,0.199951,-0.0484924,1.09766,-1.26367,0.344727,0.716797,-0.588867,0.00317764,2.26367,-0.314697,1.25879,-0.648438,-0.530273,-0.954102,-0.0254974,1.21875,-1.04297,0.651855,-0.31665,-0.914062,-0.791016,-2.41211,0.739258,-0.447754,0.334961,0.372803,-0.511719,0.0132217,0.275391,-0.665527,0.983398,1.17383,-0.709961,0.453857,-1.50879,-0.942383,0.553711,-1.49512,0.235596,0.168091,-0.502441,0.807129,1.08984,0.94873,0.0134048,0.739746,-1.40625,-1,1.15527,0.858887,0.658203,0.459717,-0.649414,-0.242554,-0.98584,-1.50488,1.1709,-0.847168,-0.868652,0.609375,0.608887,0.633789,-1.61035,2.49023
157,0,0.199951,-0.0484924,1.09766,-1.26367,0.344727,0.716797,-0.588867,0.00317764,2.26367,-0.314697,1.25879,-0.648438,-0.530273,-0.954102,-0.0254974,1.21875,-1.04297,0.651855,-0.31665,-0.914062,-0.791016,-2.41211,0.739258,-0.447754,0.334961,0.372803,-0.511719,0.0132217,0.275391,-0.665527,0.983398,1.17383,-0.709961,0.453857,-1.50879,-0.942383,0.553711,-1.49512,0.235596,0.168091,-0.502441,0.807129,1.08984,0.94873,0.0134048,0.739746,-1.40625,-1,1.15527,0.858887,0.658203,0.459717,-0.649414,-0.242554,-0.98584,-1.50488,1.1709,-0.847168,-0.868652,0.609375,0.608887,0.633789,-1.61035,2.49023
158,0,0.199951,-0.0484924,1.09766,-1.26367,0.344727,0.716797,-0.588867,0.00317764,2.26367,-0.314697,1.25879,-0.648438,-0.530273,-0.954102,-0.0254974,1.21875,-1.04297,0.651855,-0.31665,-0.914062,-0.791016,-2.41211,0.739258,-0.447754,0.334961,0.372803,-0.511719,0.0132217,0.275391,-0.665527,0.983398,1.17383,-0.709961,0.453857,-1.50879,-0.942383,0.553711,-1.49512,0.235596,0.168091,-0.502441,0.807129,1.08984,0.94873,0.0134048,0.739746,-1.40625,-1,1.15527,0.858887,0.658203,0.459717,-0.649414,-0.242554,-0.98584,-1.50488,1.1709,-0.847168,-0.868652,0.609375,0.608887,0.633789,-1.61035,2.49023
159,0,-0.364502,-0.181641,0.703613,-0.463867,-0.14978,0.884766,-0.585938,-0.811035,-1.21973,-0.00514221,-0.0561218,0.3396,-0.625488,0.847656,-0.672363,0.555176,0.056427,0.390625,0.29834,0.280029,-1.67969,0.409912,1.28906,-1.06445,-0.160156,0.160034,0.381104,0.80127,0.53418,-2.09375,-1.16016,0.0204315,0.527832,-0.302002,0.979004,-0.563965,0.0193634,-1.01465,0.330811,-0.0426941,0.118408,1.36133,0.0963135,-0.602051,-1.0166,0.901855,-1.3291,0.927246,-0.847656,-0.947266,0.704102,-1.83398,0.212524,-0.135864,-0.573242,1.91406,-0.654785,0.946289,1.92871,2.21289,0.224854,0.0748901,0.233032,-0.488525
160,0,-0.364502,-0.181641,0.703613,-0.463867,-0.14978,0.884766,-0.585938,-0.811035,-1.21973,-0.00514221,-0.0561218,0.3396,-0.625488,0.847656,-0.672363,0.555176,0.056427,0.390625,0.29834,0.280029,-1.67969,0.409912,1.28906,-1.06445,-0.160156,0.160034,0.381104,0.80127,0.53418,-2.09375,-1.16016,0.0204315,0.527832,-0.302002,0.979004,-0.563965,0.0193634,-1.01465,0.330811,-0.0426941,0.118408,1.36133,0.0963135,-0.602051,-1.0166,0.901855,-1.3291,0.927246,-0.847656,-0.947266,0.704102,-1.83398,0.212524,-0.135864,-0.573242,1.91406,-0.654785,0.946289,1.92871,2.21289,0.224854,0.0748901,0.233032,-0.488525
161,0,-0.364502,-0.181641,0.703613,-0.463867,-0.14978,0.884766,-0.585938,-0.811035,-1.21973,-0.00514221,-0.0561218,0.3396,-0.625488,0.847656,-0.672363,0.555176,0.056427,0.390625,0.29834,0.280029,-1.67969,0.409912,1.28906,-1.06445,-0.160156,0.160034,0.381104,0.80127,0.53418,-2.09375,-1.16016,0.0204315,0.527832,-0.302002,0.979004,-0.563965,0.0193634,-1.01465,0.330811,-0.0426941,0.118408,1.36133,0.0963135,-0.602051,-1.0166,0.901855,-1.3291,0.927246,-0.847656,-0.947266,0.704102,-1.83398,0.212524,-0.135864,-0.573242,1.91406,-0.654785,0.946289,1.92871,2.21289,0.224854,0.0748901,0.233032,-0.488525
162,0,0.364502,-1.1709,0.164429,0.306396,0.0396729,-0.170654,0.700684,-1.56152,0.2052,1.77832,-0.42334,-0.771484,-0.36792,0.568359,0.98584,-1.00879,0.345947,1.22754,0.948242,-0.455078,-1.45312,0.618652,-1.84375,-0.76416,1.17969,1.01758,0.0700684,-0.765625,-0.749023,1.89551,-1.07617,-0.0682983,1.5332,-1.52637,-1.05371,-1.31543,0.581543,0.986328,0.318359,-0.137695,0.458252,-0.699219,0.527832,-1.25879,-1.05273,0.0593262,-0.617676,1.68262,0.423584,1.1084,0.299072,-0.228394,-0.181519,-1.26074,-0.105225,-1.80078,-0.351318,-1.93848,0.710938,0.793457,0.0997925,-1.23438,0.959473,-0.849609
163,0,0.364502,-1.1709,0.164429,0.306396,0.0396729,-0.170654,0.700684,-1.56152,0.2052,1.77832,-0.42334,-0.771484,-0.36792,0.568359,0.98584,-1.00879,0.345947,1.22754,0.948242,-0.455078,-1.45312,0.618652,-1.84375,-0.76416,1.17969,1.01758,0.0700684,-0.765625,-0.749023,1.89551,-1.07617,-0.0682983,1.5332,-1.52637,-1.05371,-1.31543,0.581543,0.986328,0.318359,-0.137695,0.458252,-0.699219,0.527832,-1.25879,-1.05273,0.0593262,-0.617676,1.68262,0.423584,1.1084,0.299072,-0.228394,-0.181519,-1.26074,-0.105225,-1.80078,-0.351318,-1.93848,0.710938,0.793457,0.0997925,-1.23438,0.959473,-0.849609
164,0,0.364502,-1.1709,0.164429,0.306396,0.0396729,-0.170654,0.700684,-1.56152,0.2052,1.77832,-0.42334,-0.771484,-0.36792,0.568359,0.98584,-1.00879,0.345947,1.22754,0.948242,-0.455078,-1.45312,0.618652,-1.84375,-0.76416,1.17969,1.01758,0.0700684,-0.765625,-0.749023,1.89551,-1.07617,-0.0682983,1.5332,-1.52637,-1.05371,-1.31543,0.581543,0.986328,0.318359,-0.137695,0.458252,-0.699219,0.527832,-1.25879,-1.05273,0.0593262,-0.617676,1.68262,0.423584,1.1084,0.299072,-0.228394,-0.181519,-1.26074,-0.105225,-1.80078,-0.351318,-1.93848,0.710938,0.793457,0.0997925,-1.23438,0.959473,-0.849609
165,0,0.675293,-0.561035,-0.793457,0.421143,0.220947,0.705566,0.067688,0.427979,0.405029,0.783203,-0.566895,0.291748,-0.235229,-1.16309,0.274902,-0.474365,-2.74414,1.29297,0.94043,-1.02148,2.00977,0.470215,1.30957,-1.90332,-0.464355,-0.79541,-0.071167,-2.1875,0.713867,-0.617188,0.0315247,-0.763672,1.59277,0.389648,-1.14844,-1.0293,-0.405273,-1.11035,-0.354004,-0.339355,-0.48999,-0.456055,0.420654,-1.52734,1.7998,0.480469,-0.341309,-0.417725,0.069458,-0.322998,1.10156,-1.19336,-0.10791,1.39062,-0.161011,-1.17773,0.796387,-1.12305,-0.555664,2.50977,-1.85742,-0.286865,0.89502,1.46777
166,0,0.675293,-0.561035,-0.793457,0.421143,0.220947,0.705566,0.067688,0.427979,0.405029,0.783203,-0.566895,0.291748,-0.235229,-1.16309,0.274902,-0.474365,-2.74414,1.29297,0.94043,-1.02148,2.00977,0.470215,1.30957,-1.90332,-0.464355,-0.79541,-0.071167,-2.1875,0.713867,-0.617188,0.0315247,-0.763672,1.59277,0.389648,-1.14844,-1.0293,-0.405273,-1.11035,-0.354004,-0.339355,-0.48999,-0.456055,0.420654,-1.52734,1.7998,0.480469,-0.341309,-0.417725,0.069458,-0.322998,1.10156,-1.19336,-0.10791,1.39062,-0.161011,-1.17773,0.796387,-1.12305,-0.555664,2.50977,-1.85742,-0.286865,0.89502,1.46777
167,0,0.675293,-0.561035,-0.793457,0.421143,0.220947,0.705566,0.067688,0.427979,0.405029,0.783203,-0.566895,0.291748,-0.235229,-1.16309,0.274902,-0.474365,-2.74414,1.29297,0.94043,-1.02148,2.00977,0.470215,1.30957,-1.90332,-0.464355,-0.79541,-0.071167,-2.1875,0.713867,-0.617188,0.0315247,-0.763672,1.59277,0.389648,-1.14844,-1.0293,-0.405273,-1.11035,-0.354004,-0.339355,-0.48999,-0.456055,0.420654,-1.52734,1.7998,0.480469,-0.341309,-0.417725,0.069458,-0.322998,1.10156,-1.19336,-0.10791,1.39062,-0.161011,-1.17773,0.796387,-1.12305,-0.555664,2.50977,-1.85742,-0.286865,0.89502,1.46777
168,0,-0.313477,-1.05371,0.518555,0.308838,0.769043,0.0664673,1.41895,-1.94336,0.0838013,-0.0939331,-3.46289,1.07812,0.790039,-1.8418,-1.32812,1.14844,-1.16699,-1.95996,1.25293,-0.374512,-1.66113,0.107422,-0.0125198,-0.202637,-0.680664,1.78418,0.881836,0.865723,0.210938,0.113586,-0.403809,-0.348389,0.351318,-1.84668,-0.0210266,1.8877,1.04004,-1.09766,1.12012,-1.54199,0.0550232,-0.00733566,-2.18945,0.593262,1.04883,-0.15271,-0.00384712,-0.127075,-0.00749588,0.567871,2.2168,-0.00362587,1.29004,-0.517578,-0.126465,-0.48877,-0.70166,0.0820312,0.717285,-0.499512,0.546387,1.23145,-0.670898,0.810059
169,0,-0.313477,-1.05371,0.518555,0.308838,0.769043,0.0664673,1.41895,-1.94336,0.0838013,-0.0939331,-3.46289,1.07812,0.790039,-1.8418,-1.32812,1.14844,-1.16699,-1.95996,1.25293,-0.374512,-1.66113,0.107422,-0.0125198,-0.202637,-0.680664,1.78418,0.881836,0.865723,0.210938,0.113586,-0.403809,-0.348389,0.351318,-1.84668,-0.0210266,1.8877,1.04004,-1.09766,1.12012,-1.54199,0.0550232,-0.00733566,-2.18945,0.593262,1.04883,-0.15271,-0.00384712,-0.127075,-0.00749588,0.567871,2.2168,-0.00362587,1.29004,-0.517578,-0.126465,-0.48877,-0.70166,0.0820312,0.717285,-0.499512,0.546387,1.23145,-0.670898,0.810059
170,0,-0.313477,-1.05371,0.518555,0.308838,0.769043,0.0664673,1.41895,-1.94336,0.0838013,-0.0939331,-3.46289,1.07812,0.790039,-1.8418,-1.32812,1.14844,-1.16699,-1.95996,1.25293,-0.374512,-1.66113,0.107422,-0.0125198,-0.202637,-0.680664,1.78418,0.881836,0.865723,0.210938,0.113586,-0.403809,-0.348389,0.351318,-1.84668,-0.0210266,1.8877,1.04004,-1.09766,1.12012,-1.54199,0.0550232,-0.00733566,-2.18945,0.593262,1.04883,-0.15271,-0.00384712,-0.127075,-0.00749588,0.567871,2.2168,-0.00362587,1.29004,-0.517578,-0.126465,-0.48877,-0.70166,0.0820312,0.717285,-0.499512,0.546387,1.23145,-0.670898,0.810059
171,0,0.955078,-0.141479,0.0150986,0.093811,-3.14258,-0.416504,-0.313721,0.661133,-0.205078,-0.258301,-0.481201,-1.89355,-0.180786,-0.871582,1.99414,0.695801,0.218994,-0.0131531,-0.773926,0.914551,-0.839355,1.19727,-0.555176,0.786621,-0.323975,0.333496,-0.8125,1.25977,2.02734,1.24219,0.653809,1.83594,1.41602,0.137817,-0.551758,0.683594,-1.06055,-0.519531,0.0105515,-0.5,-1.0127,-0.391846,1.74414,-1.48145,-0.14209,-0.885742,-0.624023,-0.24353,-0.910645,0.839844,-0.0375671,0.79834,0.779297,-0.933594,-0.124512,0.032959,1.38867,0.189209,-0.929688,0.0522156,-1.11035,-0.498535,-0.655762,-0.942871
172,0,0.955078,-0.141479,0.0150986,0.093811,-3.14258,-0.416504,-0.313721,0.661133,-0.205078,-0.258301,-0.481201,-1.89355,-0.180786,-0.871582,1.99414,0.695801,0.218994,-0.0131531,-0.773926,0.914551,-0.839355,1.19727,-0.555176,0.786621,-0.323975,0.333496,-0.8125,1.25977,2.02734,1.24219,0.653809,1.83594,1.41602,0.137817,-0.551758,0.683594,-1.06055,-0.519531,0.0105515,-0.5,-1.0127,-0.391846,1.74414,-1.48145,-0.14209,-0.885742,-0.624023,-0.24353,-0.910645,0.839844,-0.0375671,0.79834,0.779297,-0.933594,-0.124512,0.032959,1.38867,0.189209,-0.929688,0.0522156,-1.11035,-0.498535,-0.655762,-0.942871
173,0,0.955078,-0.141479,0.0150986,0.093811,-3.14258,-0.416504,-0.313721,0.661133,-0.205078,-0.258301,-0.481201,-1.89355,-0.180786,-0.871582,1.99414,0.695801,0.218994,-0.0131531,-0.773926,0.914551,-0.839355,1.19727,-0.555176,0.786621,-0.323975,0.333496,-0.8125,1.25977,2.02734,1.24219,0.653809,1.83594,1.41602,0.137817,-0.551758,0.683594,-1.06055,-0.519531,0.0105515,-0.5,-1.0127,-0.391846,1.74414,-1.48145,-0.14209,-0.885742,-0.624023,-0.24353,-0.910645,0.839844,-0.0375671,0.79834,0.779297,-0.933594,-0.124512,0.032959,1.38867,0.189209,-0.929688,0.0522156,-1.11035,-0.498535,-0.655762,-0.942871
174,0,2.42383,-0.0662231,0.177368,0.311768,1.76172,1.49414,0.869629,0.42627,1.29492,-0.090332,0.179199,0.898926,-0.230713,-0.0317993,0.862305,-0.241211,-1.11426,0.606934,0.107483,1.50586,-1.28809,-0.727051,0.729004,1.82129,1.53516,0.63623,-1.10938,0.141968,-0.416992,0.594727,0.141846,1.21582,0.797852,-0.638184,-0.876465,0.22168,0.06604,-0.521973,0.699219,-1.27832,1.38672,1.33887,0.666504,1.01562,1.85645,0.585938,1.8125,0.4021,1.61719,-0.463379,-1.97949,0.453125,-2.08594,0.43042,-1.22852,-0.704102,1.05469,1.38281,-0.34668,-1.48145,1.11133,-0.312012,-0.749023,-0.0672607
175,0,2.42383,-0.0662231,0.177368,0.311768,1.76172,1.49414,0.869629,0.42627,1.29492,-0.090332,0.179199,0.898926,-0.230713,-0.0317993,0.862305,-0.241211,-1.11426,0.606934,0.107483,1.50586,-1.28809,-0.727051,0.729004,1.82129,1.53516,0.63623,-1.10938,0.141968,-0.416992,0.594727,0.141846,1.21582,0.797852,-0.638184,-0.876465,0.22168,0.06604,-0.521973,0.699219,-1.27832,1.38672,1.33887,0.666504,1.01562,1.85645,0.585938,1.8125,0.4021,1.61719,-0.463379,-1.97949,0.453125,-2.08594,0.43042,-1.22852,-0.704102,1.05469,1.38281,-0.34668,-1.48145,1.11133,-0.312012,-0.749023,-0.0672607
176,0,2.42383,-0.0662231,0.177368,0.311768,1.76172,1.49414,0.869629,0.42627,1.29492,-0.090332,0.179199,0.898926,-0.230713,-0.0317993,0.862305,-0.241211,-1.11426,0.606934,0.107483,1.50586,-1.28809,-0.727051,0.729004,1.82129,1.53516,0.63623,-1.10938,0.141968,-0.416992,0.594727,0.141846,1.21582,0.797852,-0.638184,-0.876465,0.22168,0.06604,-0.521973,0.699219,-1.27832,1.38672,1.33887,0.666504,1.01562,1.85645,0.585938,1.8125,0.4021,1.61719,-0.463379,-1.97949,0.453125,-2.08594,0.43042,-1.22852,-0.704102,1.05469,1.38281,-0.34668,-1.48145,1.11133,-0.312012,-0.749023,-0.0672607
177,0,-1.44922,-1.20801,-0.02565,-2.0293,-0.743164,1.80664,2.32031,-0.433105,0.533203,-0.377686,0.238159,0.118408,0.341064,-0.639648,1.35547,-1.4082,0.280029,0.425537,1.33008,-1.3252,0.73584,-0.248413,-0.757324,0.502441,2.4082,-0.380615,0.225708,-0.741699,-2.33789,1.38867,-1.0166,1.44727,0.310547,-0.977051,-0.256104,0.913086,0.51416,-0.501953,-0.612793,-1.29297,0.878418,-1.58105,0.442383,-0.376709,-1.54004,0.343018,1.30469,-0.193359,0.517578,0.374756,0.624023,-0.569336,-1.1416,-1.03809,-1.53809,-0.969238,1.21973,1.80664,-0.41333,0.389648,-0.670898,0.690918,1.57324,0.763184
178,0,-1.44922,-1.20801,-0.02565,-2.0293,-0.743164,1.80664,2.32031,-0.433105,0.533203,-0.377686,0.238159,0.118408,0.341064,-0.639648,1.35547,-1.4082,0.280029,0.425537,1.33008,-1.3252,0.73584,-0.248413,-0.757324,0.502441,2.4082,-0.380615,0.225708,-0.741699,-2.33789,1.38867,-1.0166,1.44727,0.310547,-0.977051,-0.256104,0.913086,0.51416,-0.501953,-0.612793,-1.29297,0.878418,-1.58105,0.442383,-0.376709,-1.54004,0.343018,1.30469,-0.193359,0.517578,0.374756,0.624023,-0.569336,-1.1416,-1.03809,-1.53809,-0.969238,1.21973,1.80664,-0.41333,0.389648,-0.670898,0.690918,1.57324,0.763184
179,0,-1.44922,-1.20801,-0.02565,-2.0293,-0.743164,1.80664,2.32031,-0.433105,0.533203,-0.377686,0.238159,0.118408,0.341064,-0.639648,1.35547,-1.4082,0.280029,0.425537,1.33008,-1.3252,0.73584,-0.248413,-0.757324,0.502441,2.4082,-0.380615,0.225708,-0.741699,-2.33789,1.38867,-1.0166,1.44727,0.310547,-0.977051,-0.256104,0.913086,0.51416,-0.501953,-0.612793,-1.29297,0.878418,-1.58105,0.442383,-0.376709,-1.54004,0.343018,1.30469,-0.193359,0.517578,0.374756,0.624023,-0.569336,-1.1416,-1.03809,-1.53809,-0.969238,1.21973,1.80664,-0.41333,0.389648,-0.670898,0.690918,1.57324,0.763184
180,0,-0.315918,-1.13867,1.31836,2.0293,-1.90332,1.43555,-0.278564,-2.00586,-0.143677,-1.44043,2.23438,-1.2168,-0.0560303,-1.21191,0.159058,0.740723,-0.493652,1.49707,-0.347412,-1.2959,0.471191,2.24023,-0.255371,-0.280273,-0.0983887,-0.341309,-1.20801,-0.61084,-0.405518,1.0127,2.10938,0.192871,0.127319,-0.248291,-0.506836,-0.0390625,0.599121,-0.0593262,-1.26855,-0.467041,0.598633,-0.404541,-0.501953,-0.240723,-0.00523758,-0.310303,-0.130737,-0.800781,-0.303955,-1.48926,-0.110291,1.33594,2.12891,-0.595215,-0.267334,0.905273,-1.56348,-1.89062,-0.491455,0.763672,0.411621,-0.564941,-1.10547,-0.285156
181,0,-0.315918,-1.13867,1.31836,2.0293,-1.90332,1.43555,-0.278564,-2.00586,-0.143677,-1.44043,2.23438,-1.2168,-0.0560303,-1.21191,0.159058,0.740723,-0.493652,1.49707,-0.347412,-1.2959,0.471191,2.24023,-0.255371,-0.280273,-0.0983887,-0.341309,-1.20801,-0.61084,-0.405518,1.0127,2.10938,0.192871,0.127319,-0.248291,-0.506836,-0.0390625,0.599121,-0.0593262,-1.26855,-0.467041,0.598633,-0.404541,-0.501953,-0.240723,-0.00523758,-0.310303,-0.130737,-0.800781,-0.303955,-1.48926,-0.110291,1.33594,2.12891,-0.595215,-0.267334,0.905273,-1.56348,-1.89062,-0.491455,0.763672,0.411621,-0.564941,-1.10547,-0.285156
182,0,-0.315918,-1.13867,1.31836,2.0293,-1.90332,1.43555,-0.278564,-2.00586,-0.143677,-1.44043,2.23438,-1.2168,-0.0560303,-1.21191,0.159058,0.740723,-0.493652,1.49707,-0.347412,-1.2959,0.471191,2.24023,-0.255371,-0.280273,-0.0983887,-0.341309,-1.20801,-0.61084,-0.405518,1.0127,2.10938,0.192871,0.127319,-0.248291,-0.506836,-0.0390625,0.599121,-0.0593262,-1.26855,-0.467041,0.598633,-0.404541,-0.501953,-0.240723,-0.00523758,-0.310303,-0.130737,-0.800781,-0.303955,-1.48926,-0.110291,1.33594,2.12891,-0.595215,-0.267334,0.905273,-1.56348,-1.89062,-0.491455,0.763672,0.411621,-0.564941,-1.10547,-0.285156
183,0,1.57324,-0.104492,-0.289551,-1.05176,0.105286,1.4248,0.100708,1.92383,2.60352,-0.282227,-1.06348,-1.44238,0.216431,-0.245117,1.15234,-0.0083847,-0.411133,0.402832,-1.51367,1.5,-1.79492,-0.20459,-0.681152,-0.77832,0.198853,-0.94873,0.289795,-0.541992,0.406494,-0.403564,-1.89062,0.00134754,1.01172,1.00684,1.87891,0.268799,0.876465,2.06055,-0.619141,0.90332,-0.424805,-0.516602,-1.11621,1.24316,1.2168,1.82812,0.162231,-1.97656,0.299316,0.9375,0.217773,-1.33008,-0.316162,-0.387695,-1.66016,0.38623,-0.126343,-0.987305,0.459229,-1.10156,-0.727539,-0.140015,0.640137,0.587891
