count,context,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15,wei16,wei17,wei18,wei19,wei20,wei21,wei22,wei23,wei24,wei25,wei26,wei27,wei28,wei29,wei30,wei31
202,0,0,0,30677,4529,-8945,-29614,20792,19781,-15299,-9909,-21542,7393,-21,20661,17646,26360,13192,3611,-1198,14503,-17475,-11760,17768,11879,-8657,25900,1205,-12864,4760,10768,22099,-2806,0,0,-16657,-4414,18781,-7263,-20571,-20202,32120,31678,-12674,9810,-23957,20982,13217,7540,-17718,27190,-9652,18186,-11245,-31118,-4431,25100,-7970,12025,30262,-402,-6492,-25522,30256,-23331
203,0,0,0,30677,4529,-8945,-29614,20792,19781,-15299,-9909,-21542,7393,-21,20661,17646,26360,13192,3611,-1198,14503,-17475,-11760,17768,11879,-8657,25900,1205,-12864,4760,10768,22099,-2806,0,0,-16657,-4414,18781,-7263,-20571,-20202,32120,31678,-12674,9810,-23957,20982,13217,7540,-17718,27190,-9652,18186,-11245,-31118,-4431,25100,-7970,12025,30262,-402,-6492,-25522,30256,-23331
204,0,0,0,0,-8135,-17209,21166,-22596,-17032,-31393,-5741,-1715,-2165,-29356,9096,-1434,-4087,15637,-3797,24621,-3508,-29606,4754,-27123,-28598,12663,-19293,20979,6345,12360,-27233,-3937,30500,0,0,0,-16657,31527,26505,11183,32364,-3225,16507,31952,21738,19580,-5169,30390,-21142,13860,30903,-17164,25091,-11241,16258,-32694,-6062,32702,29145,28339,-2255,-32455,5318,8669,13179
205,0,0,0,0,-8135,-17209,21166,-22596,-17032,-31393,-5741,-1715,-2165,-29356,9096,-1434,-4087,15637,-3797,24621,-3508,-29606,4754,-27123,-28598,12663,-19293,20979,6345,12360,-27233,-3937,30500,0,0,0,-16657,31527,26505,11183,32364,-3225,16507,31952,21738,19580,-5169,30390,-21142,13860,30903,-17164,25091,-11241,16258,-32694,-6062,32702,29145,28339,-2255,-32455,5318,8669,13179
206,0,0,0,0,-8135,-17209,21166,-22596,-17032,-31393,-5741,-1715,-2165,-29356,9096,-1434,-4087,15637,-3797,24621,-3508,-29606,4754,-27123,-28598,12663,-19293,20979,6345,12360,-27233,-3937,30500,0,0,0,-16657,31527,26505,11183,32364,-3225,16507,31952,21738,19580,-5169,30390,-21142,13860,30903,-17164,25091,-11241,16258,-32694,-6062,32702,29145,28339,-2255,-32455,5318,8669,13179
207,0,0,0,0,0,18595,-27458,25983,28735,9059,11762,-7092,32515,5528,-5949,17411,11861,-12728,25793,-4020,3701,-18880,-27752,1003,23900,-26049,-3860,10294,-3031,-14944,-23856,2570,10600,0,0,0,0,-16657,-11702,-19421,-6868,26193,-12010,24991,6070,824,-9629,3905,28138,28920,-5556,-3778,-14763,-5373,-18920,-25987,-18166,-25317,-16661,-8115,15723,-27004,27445,9384,-29643
208,0,0,0,0,0,18595,-27458,25983,28735,9059,11762,-7092,32515,5528,-5949,17411,11861,-12728,25793,-4020,3701,-18880,-27752,1003,23900,-26049,-3860,10294,-3031,-14944,-23856,2570,10600,0,0,0,0,-16657,-11702,-19421,-6868,26193,-12010,24991,6070,824,-9629,3905,28138,28920,-5556,-3778,-14763,-5373,-18920,-25987,-18166,-25317,-16661,-8115,15723,-27004,27445,9384,-29643
209,0,0,0,0,0,18595,-27458,25983,28735,9059,11762,-7092,32515,5528,-5949,17411,11861,-12728,25793,-4020,3701,-18880,-27752,1003,23900,-26049,-3860,10294,-3031,-14944,-23856,2570,10600,0,0,0,0,-16657,-11702,-19421,-6868,26193,-12010,24991,6070,824,-9629,3905,28138,28920,-5556,-3778,-14763,-5373,-18920,-25987,-18166,-25317,-16661,-8115,15723,-27004,27445,9384,-29643
210,0,0,0,0,0,0,25543,24979,-21351,-21901,900,24664,30570,-2677,14469,1909,-25252,18032,-32552,15224,-23846,-8062,-12585,-4035,27042,2177,28031,-1048,14799,27400,-9046,30983,-5930,0,0,0,0,0,-16657,11536,-19681,29303,12908,-25855,-28259,5289,21474,21647,-18275,-20790,-4201,-19056,-15942,29489,31859,11584,-8689,25934,-6364,10495,-11043,322,3253,-29811,21298
211,0,0,0,0,0,0,25543,24979,-21351,-21901,900,24664,30570,-2677,14469,1909,-25252,18032,-32552,15224,-23846,-8062,-12585,-4035,27042,2177,28031,-1048,14799,27400,-9046,30983,-5930,0,0,0,0,0,-16657,11536,-19681,29303,12908,-25855,-28259,5289,21474,21647,-18275,-20790,-4201,-19056,-15942,29489,31859,11584,-8689,25934,-6364,10495,-11043,322,3253,-29811,21298
212,0,0,0,0,0,0,25543,24979,-21351,-21901,900,24664,30570,-2677,14469,1909,-25252,18032,-32552,15224,-23846,-8062,-12585,-4035,27042,2177,28031,-1048,14799,27400,-9046,30983,-5930,0,0,0,0,0,-16657,11536,-19681,29303,12908,-25855,-28259,5289,21474,21647,-18275,-20790,-4201,-19056,-15942,29489,31859,11584,-8689,25934,-6364,10495,-11043,322,3253,-29811,21298
213,0,0,0,0,0,0,0,4160,-31135,28878,4289,17116,-26230,22276,-5441,-21116,-2023,-17179,3372,-12648,24223,2797,-399,-1109,-20923,11858,-18023,-12143,7393,3513,-12883,-9836,-16820,0,0,0,0,0,0,-16657,26582,-20864,16076,9845,-19855,-28372,31020,32512,15336,17451,10654,-7455,-13531,-14110,-23250,10747,-29655,-10210,-15277,20907,14041,-12325,-20027,-25505,28078
214,0,0,0,0,0,0,0,4160,-31135,28878,4289,17116,-26230,22276,-5441,-21116,-2023,-17179,3372,-12648,24223,2797,-399,-1109,-20923,11858,-18023,-12143,7393,3513,-12883,-9836,-16820,0,0,0,0,0,0,-16657,26582,-20864,16076,9845,-19855,-28372,31020,32512,15336,17451,10654,-7455,-13531,-14110,-23250,10747,-29655,-10210,-15277,20907,14041,-12325,-20027,-25505,28078
215,0,0,0,0,0,0,0,4160,-31135,28878,4289,17116,-26230,22276,-5441,-21116,-2023,-17179,3372,-12648,24223,2797,-399,-1109,-20923,11858,-18023,-12143,7393,3513,-12883,-9836,-16820,0,0,0,0,0,0,-16657,26582,-20864,16076,9845,-19855,-28372,31020,32512,15336,17451,10654,-7455,-13531,-14110,-23250,10747,-29655,-10210,-15277,20907,14041,-12325,-20027,-25505,28078
216,0,0,0,0,0,0,0,0,-30359,-27973,1624,-17376,19533,1645,-11926,-16734,-5057,26842,15573,2778,1580,32073,-15262,29547,-1552,-26326,-30456,7339,-29386,-26275,4523,-26005,31306,0,0,0,0,0,0,0,-16657,30620,-21623,12902,-16673,17995,-12928,20409,27236,-3909,-20428,-6937,-19522,-28213,23656,30596,27861,-6537,7713,31715,4004,-32509,-26176,-30532,14889
217,0,0,0,0,0,0,0,0,-30359,-27973,1624,-17376,19533,1645,-11926,-16734,-5057,26842,15573,2778,1580,32073,-15262,29547,-1552,-26326,-30456,7339,-29386,-26275,4523,-26005,31306,0,0,0,0,0,0,0,-16657,30620,-21623,12902,-16673,17995,-12928,20409,27236,-3909,-20428,-6937,-19522,-28213,23656,30596,27861,-6537,7713,31715,4004,-32509,-26176,-30532,14889
218,0,0,0,0,0,0,0,0,-30359,-27973,1624,-17376,19533,1645,-11926,-16734,-5057,26842,15573,2778,1580,32073,-15262,29547,-1552,-26326,-30456,7339,-29386,-26275,4523,-26005,31306,0,0,0,0,0,0,0,-16657,30620,-21623,12902,-16673,17995,-12928,20409,27236,-3909,-20428,-6937,-19522,-28213,23656,30596,27861,-6537,7713,31715,4004,-32509,-26176,-30532,14889
219,0,0,0,0,0,0,0,0,0,32756,29558,14957,27146,14230,9218,-21228,11493,14782,-9862,-32478,-18015,-5665,-7918,-4408,28239,14234,-8644,23093,-15151,30116,11088,28760,-28643,0,0,0,0,0,0,0,0,-16657,22231,-2363,-3141,-6577,-18176,13950,-26203,-26941,16033,-19211,-11213,30818,-31207,-1070,30346,29640,-1201,8153,-28990,29123,-14489,-32176,-75
220,0,0,0,0,0,0,0,0,0,32756,29558,14957,27146,14230,9218,-21228,11493,14782,-9862,-32478,-18015,-5665,-7918,-4408,28239,14234,-8644,23093,-15151,30116,11088,28760,-28643,0,0,0,0,0,0,0,0,-16657,22231,-2363,-3141,-6577,-18176,13950,-26203,-26941,16033,-19211,-11213,30818,-31207,-1070,30346,29640,-1201,8153,-28990,29123,-14489,-32176,-75
221,0,0,0,0,0,0,0,0,0,32756,29558,14957,27146,14230,9218,-21228,11493,14782,-9862,-32478,-18015,-5665,-7918,-4408,28239,14234,-8644,23093,-15151,30116,11088,28760,-28643,0,0,0,0,0,0,0,0,-16657,22231,-2363,-3141,-6577,-18176,13950,-26203,-26941,16033,-19211,-11213,30818,-31207,-1070,30346,29640,-1201,8153,-28990,29123,-14489,-32176,-75
222,0,0,0,0,0,0,0,0,0,0,27645,17512,30991,-16458,7060,-21477,5976,15925,-30128,26537,15442,-2457,-18518,-9639,-1741,-4381,-7313,-13355,-29994,8095,-31721,-12535,26617,0,0,0,0,0,0,0,0,0,-16657,11485,-2306,-22791,-29808,-1241,-28106,-6860,-24392,15356,12289,-2698,18661,2948,-22317,14094,-13037,-9369,26661,6389,-17653,12047,-13656
223,0,0,0,0,0,0,0,0,0,0,27645,17512,30991,-16458,7060,-21477,5976,15925,-30128,26537,15442,-2457,-18518,-9639,-1741,-4381,-7313,-13355,-29994,8095,-31721,-12535,26617,0,0,0,0,0,0,0,0,0,-16657,11485,-2306,-22791,-29808,-1241,-28106,-6860,-24392,15356,12289,-2698,18661,2948,-22317,14094,-13037,-9369,26661,6389,-17653,12047,-13656
224,0,0,0,0,0,0,0,0,0,0,27645,17512,30991,-16458,7060,-21477,5976,15925,-30128,26537,15442,-2457,-18518,-9639,-1741,-4381,-7313,-13355,-29994,8095,-31721,-12535,26617,0,0,0,0,0,0,0,0,0,-16657,11485,-2306,-22791,-29808,-1241,-28106,-6860,-24392,15356,12289,-2698,18661,2948,-22317,14094,-13037,-9369,26661,6389,-17653,12047,-13656
225,0,0,0,0,0,0,0,0,0,0,0,25388,-534,7501,22826,-31004,370,25362,-18142,12050,25270,-14132,-30580,8842,-5500,9202,1963,-20957,-11630,25648,27628,22801,-2159,0,0,0,0,0,0,0,0,0,0,-16657,206,-4192,26006,18796,-18209,22440,4988,13086,7036,32178,-16054,9985,6065,27103,25071,-10884,-27363,-13901,-4386,-7601,15062
226,0,0,0,0,0,0,0,0,0,0,0,25388,-534,7501,22826,-31004,370,25362,-18142,12050,25270,-14132,-30580,8842,-5500,9202,1963,-20957,-11630,25648,27628,22801,-2159,0,0,0,0,0,0,0,0,0,0,-16657,206,-4192,26006,18796,-18209,22440,4988,13086,7036,32178,-16054,9985,6065,27103,25071,-10884,-27363,-13901,-4386,-7601,15062
227,0,0,0,0,0,0,0,0,0,0,0,25388,-534,7501,22826,-31004,370,25362,-18142,12050,25270,-14132,-30580,8842,-5500,9202,1963,-20957,-11630,25648,27628,22801,-2159,0,0,0,0,0,0,0,0,0,0,-16657,206,-4192,26006,18796,-18209,22440,4988,13086,7036,32178,-16054,9985,6065,27103,25071,-10884,-27363,-13901,-4386,-7601,15062
228,0,0,0,0,0,0,0,0,0,0,0,0,72,-18761,16095,-933,-532,31210,24767,-16297,8739,191,8649,-24395,-31386,10394,27001,21634,31285,22804,-2429,-9147,-6291,0,0,0,0,0,0,0,0,0,0,0,-16657,22090,2566,16178,8728,-31052,-7459,31396,-29839,-20856,-21874,20743,-15615,16367,14625,31944,22295,-27600,-26127,4416,-8036
229,0,0,0,0,0,0,0,0,0,0,0,0,72,-18761,16095,-933,-532,31210,24767,-16297,8739,191,8649,-24395,-31386,10394,27001,21634,31285,22804,-2429,-9147,-6291,0,0,0,0,0,0,0,0,0,0,0,-16657,22090,2566,16178,8728,-31052,-7459,31396,-29839,-20856,-21874,20743,-15615,16367,14625,31944,22295,-27600,-26127,4416,-8036
230,0,0,0,0,0,0,0,0,0,0,0,0,72,-18761,16095,-933,-532,31210,24767,-16297,8739,191,8649,-24395,-31386,10394,27001,21634,31285,22804,-2429,-9147,-6291,0,0,0,0,0,0,0,0,0,0,0,-16657,22090,2566,16178,8728,-31052,-7459,31396,-29839,-20856,-21874,20743,-15615,16367,14625,31944,22295,-27600,-26127,4416,-8036
231,0,0,0,0,0,0,0,0,0,0,0,0,0,32199,21964,-5825,-22049,18828,-12371,30301,22873,-8464,-30699,18721,-16118,-20994,2932,-18904,-13539,7756,23315,-12012,-5063,0,0,0,0,0,0,0,0,0,0,0,0,-16657,9880,-2551,13944,16337,21205,-6600,-21387,-1827,-13037,22451,8271,17513,25405,-26727,-7431,4153,14923,-2407,-8354
232,0,0,0,0,0,0,0,0,0,0,0,0,0,32199,21964,-5825,-22049,18828,-12371,30301,22873,-8464,-30699,18721,-16118,-20994,2932,-18904,-13539,7756,23315,-12012,-5063,0,0,0,0,0,0,0,0,0,0,0,0,-16657,9880,-2551,13944,16337,21205,-6600,-21387,-1827,-13037,22451,8271,17513,25405,-26727,-7431,4153,14923,-2407,-8354
233,0,0,0,0,0,0,0,0,0,0,0,0,0,32199,21964,-5825,-22049,18828,-12371,30301,22873,-8464,-30699,18721,-16118,-20994,2932,-18904,-13539,7756,23315,-12012,-5063,0,0,0,0,0,0,0,0,0,0,0,0,-16657,9880,-2551,13944,16337,21205,-6600,-21387,-1827,-13037,22451,8271,17513,25405,-26727,-7431,4153,14923,-2407,-8354
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20047,-2061,19966,-26595,-20535,-23099,18601,28634,14015,8448,-22935,17064,-18946,-7485,-18728,-10538,2547,11647,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,3548,-10314,28976,30672,-15084,20000,27123,13366,270,-12064,21432,12643,-10083,29586,13009,17820,-9817,3792
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20047,-2061,19966,-26595,-20535,-23099,18601,28634,14015,8448,-22935,17064,-18946,-7485,-18728,-10538,2547,11647,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,3548,-10314,28976,30672,-15084,20000,27123,13366,270,-12064,21432,12643,-10083,29586,13009,17820,-9817,3792
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20047,-2061,19966,-26595,-20535,-23099,18601,28634,14015,8448,-22935,17064,-18946,-7485,-18728,-10538,2547,11647,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,3548,-10314,28976,30672,-15084,20000,27123,13366,270,-12064,21432,12643,-10083,29586,13009,17820,-9817,3792
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13103,29062,-3034,-24880,-24192,25785,6725,-17700,24221,-5793,-23851,8126,15321,23719,18432,21891,13877,-789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,22457,2796,20815,-6475,-25297,-23242,7268,-32327,-16790,-13979,21220,909,-17770,7317,-11608,-9602,15833
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13103,29062,-3034,-24880,-24192,25785,6725,-17700,24221,-5793,-23851,8126,15321,23719,18432,21891,13877,-789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,22457,2796,20815,-6475,-25297,-23242,7268,-32327,-16790,-13979,21220,909,-17770,7317,-11608,-9602,15833
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13103,29062,-3034,-24880,-24192,25785,6725,-17700,24221,-5793,-23851,8126,15321,23719,18432,21891,13877,-789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,22457,2796,20815,-6475,-25297,-23242,7268,-32327,-16790,-13979,21220,909,-17770,7317,-11608,-9602,15833
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31849,11293,4699,-25652,1578,-16061,21762,-19200,5263,20014,26038,8509,2007,-13683,-20282,-263,-5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-20690,10844,-22920,1374,20296,22437,-20209,-26263,3089,-24349,5835,-25105,23985,15814,-19110,-20326
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31849,11293,4699,-25652,1578,-16061,21762,-19200,5263,20014,26038,8509,2007,-13683,-20282,-263,-5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-20690,10844,-22920,1374,20296,22437,-20209,-26263,3089,-24349,5835,-25105,23985,15814,-19110,-20326
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31849,11293,4699,-25652,1578,-16061,21762,-19200,5263,20014,26038,8509,2007,-13683,-20282,-263,-5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-20690,10844,-22920,1374,20296,22437,-20209,-26263,3089,-24349,5835,-25105,23985,15814,-19110,-20326
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,25928,7100,5510,5272,12555,-8162,25747,-30976,-10516,-28450,10048,-229,5996,22485,-23311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,18288,-16308,8938,12607,18974,8765,-10610,-25118,-6011,5628,8310,-23794,-29043,-22466,-17747
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,25928,7100,5510,5272,12555,-8162,25747,-30976,-10516,-28450,10048,-229,5996,22485,-23311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,18288,-16308,8938,12607,18974,8765,-10610,-25118,-6011,5628,8310,-23794,-29043,-22466,-17747
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,25928,7100,5510,5272,12555,-8162,25747,-30976,-10516,-28450,10048,-229,5996,22485,-23311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,18288,-16308,8938,12607,18974,8765,-10610,-25118,-6011,5628,8310,-23794,-29043,-22466,-17747
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17338,9318,-694,-28466,-14828,29685,-31076,-31868,27702,-5632,-5466,21140,4543,-1186,5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-32573,14115,-32087,25691,-8135,14939,27114,8298,-9808,-30109,-21001,31565,13217,-21636
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17338,9318,-694,-28466,-14828,29685,-31076,-31868,27702,-5632,-5466,21140,4543,-1186,5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-32573,14115,-32087,25691,-8135,14939,27114,8298,-9808,-30109,-21001,31565,13217,-21636
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17338,9318,-694,-28466,-14828,29685,-31076,-31868,27702,-5632,-5466,21140,4543,-1186,5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-32573,14115,-32087,25691,-8135,14939,27114,8298,-9808,-30109,-21001,31565,13217,-21636
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8295,30963,26864,32382,-24186,-29015,-28550,-2543,-12193,-32001,24060,19876,7848,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-16578,-7995,1499,-24468,-29604,31336,-7928,30547,18607,-10532,-23994,-21716,4392
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8295,30963,26864,32382,-24186,-29015,-28550,-2543,-12193,-32001,24060,19876,7848,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-16578,-7995,1499,-24468,-29604,31336,-7928,30547,18607,-10532,-23994,-21716,4392
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8295,30963,26864,32382,-24186,-29015,-28550,-2543,-12193,-32001,24060,19876,7848,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-16578,-7995,1499,-24468,-29604,31336,-7928,30547,18607,-10532,-23994,-21716,4392
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32277,24606,28370,16203,28048,18755,27358,-1194,3303,8652,12178,18925,8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,15769,-14943,22823,-10448,-25309,7927,-1589,8012,22595,25861,-18365,18985
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32277,24606,28370,16203,28048,18755,27358,-1194,3303,8652,12178,18925,8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,15769,-14943,22823,-10448,-25309,7927,-1589,8012,22595,25861,-18365,18985
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32277,24606,28370,16203,28048,18755,27358,-1194,3303,8652,12178,18925,8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,15769,-14943,22823,-10448,-25309,7927,-1589,8012,22595,25861,-18365,18985
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12947,-18108,19036,-18989,-8798,5900,29465,19487,-20630,15831,32619,-29298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,15813,16327,-16966,334,6328,-21650,-12004,7203,5065,-10017,-11660
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12947,-18108,19036,-18989,-8798,5900,29465,19487,-20630,15831,32619,-29298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,15813,16327,-16966,334,6328,-21650,-12004,7203,5065,-10017,-11660
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12947,-18108,19036,-18989,-8798,5900,29465,19487,-20630,15831,32619,-29298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,15813,16327,-16966,334,6328,-21650,-12004,7203,5065,-10017,-11660
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17576,-17033,15570,27043,-21568,24367,-59,-1687,-14976,-10961,-30409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,14910,-15127,9535,-7330,13213,15327,-27115,30880,-10866,5624
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17576,-17033,15570,27043,-21568,24367,-59,-1687,-14976,-10961,-30409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,14910,-15127,9535,-7330,13213,15327,-27115,30880,-10866,5624
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17576,-17033,15570,27043,-21568,24367,-59,-1687,-14976,-10961,-30409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,14910,-15127,9535,-7330,13213,15327,-27115,30880,-10866,5624
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15540,6302,-14951,-10829,-21731,9495,-31109,9146,26908,-2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,19868,-5578,-22503,3677,26783,12968,-26629,25396,-32735
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15540,6302,-14951,-10829,-21731,9495,-31109,9146,26908,-2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,19868,-5578,-22503,3677,26783,12968,-26629,25396,-32735
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15540,6302,-14951,-10829,-21731,9495,-31109,9146,26908,-2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,19868,-5578,-22503,3677,26783,12968,-26629,25396,-32735
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,13178,-9943,-2736,-2434,14429,17135,20102,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-3323,21384,-9266,18770,-32556,-219,-28006,-2633
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,13178,-9943,-2736,-2434,14429,17135,20102,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-3323,21384,-9266,18770,-32556,-219,-28006,-2633
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,13178,-9943,-2736,-2434,14429,17135,20102,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-3323,21384,-9266,18770,-32556,-219,-28006,-2633
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30818,-14033,-6099,-13630,-24315,23625,-15423,-21222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-157,31032,-8896,-4171,4855,6485,12166
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30818,-14033,-6099,-13630,-24315,23625,-15423,-21222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-157,31032,-8896,-4171,4855,6485,12166
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30818,-14033,-6099,-13630,-24315,23625,-15423,-21222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-157,31032,-8896,-4171,4855,6485,12166
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8667,-19762,-15356,-24873,-21335,-30599,20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-15256,21086,-16347,15176,-13528,-1215
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8667,-19762,-15356,-24873,-21335,-30599,20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-15256,21086,-16347,15176,-13528,-1215
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8667,-19762,-15356,-24873,-21335,-30599,20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-15256,21086,-16347,15176,-13528,-1215
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21634,24082,28442,19237,-23890,9927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,8081,-14165,32061,-13868,-12233
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21634,24082,28442,19237,-23890,9927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,8081,-14165,32061,-13868,-12233
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21634,24082,28442,19237,-23890,9927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,8081,-14165,32061,-13868,-12233
