write_count,context,addr,shift_cnt,lane0,lane1,lane2,lane3,lane4,lane5,lane6,lane7,lane8,lane9,lane10,lane11,lane12,lane13,lane14,lane15,lane16,lane17,lane18,lane19,lane20,lane21,lane22,lane23,lane24,lane25,lane26,lane27,lane28,lane29,lane30,lane31
454,5,221,27,66,-58558,13729,71984,26903,-161807,15939,-4979,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,5,221,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
456,5,229,28,56054,-22053,61068,-9360,26098,-24929,53947,-57664,56054,56054,56054,56054,56054,56054,56054,56054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,5,229,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56054,56054,56054,56054,56054,56054,56054,56054,56054,56054,56054,56054,56054,56054,56054,56054
458,5,237,29,-13539,47631,49513,-51574,58618,-23164,-60507,-19493,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,5,237,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539,-13539
460,5,245,30,97674,-31145,-32657,23825,-27097,95627,-42964,9573,97674,97674,97674,97674,97674,97674,97674,97674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,5,245,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97674,97674,97674,97674,97674,97674,97674,97674,97674,97674,97674,97674,97674,97674,97674,97674
462,5,253,31,-24809,-36156,-68581,63931,-10265,-115467,63935,-41780,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,5,253,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809,-24809
464,5,261,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,5,261,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,5,269,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,5,269,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,5,277,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,5,277,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,5,285,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,5,285,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,5,293,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,5,293,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,5,301,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,5,301,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,5,309,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,5,309,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,5,317,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,5,317,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,6,6,0,-56242,-15564,38051,-11441,-46902,-17016,12889,65198,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242,-56242
482,6,14,1,-16432,-117322,-3107,22890,26387,-22197,111988,-40742,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432,-16432
484,6,22,2,42795,-109133,36574,-81025,38066,119738,100337,-30598,42795,42795,42795,42795,42795,42795,42795,42795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,6,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42795,42795,42795,42795,42795,42795,42795,42795,42795,42795,42795,42795,42795,42795,42795,42795
486,6,30,3,41425,29210,-13857,-91378,-48863,-49978,85593,64260,41425,41425,41425,41425,41425,41425,41425,41425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,6,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41425,41425,41425,41425,41425,41425,41425,41425,41425,41425,41425,41425,41425,41425,41425,41425
488,6,38,4,66386,-1269,18920,24176,1860,-19417,47540,-30609,66386,66386,66386,66386,66386,66386,66386,66386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,6,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66386,66386,66386,66386,66386,66386,66386,66386,66386,66386,66386,66386,66386,66386,66386,66386
490,6,46,5,6850,-33085,63924,-36947,5635,-35028,-59490,93785,6850,6850,6850,6850,6850,6850,6850,6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,6,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6850,6850,6850,6850,6850,6850,6850,6850,6850,6850,6850,6850,6850,6850,6850,6850
492,6,54,6,-5112,23814,44659,-57024,-48451,113073,-38476,4635,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,6,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112,-5112
494,6,62,7,85306,35235,-31382,-10738,-4648,6784,-3495,34524,85306,85306,85306,85306,85306,85306,85306,85306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,6,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85306,85306,85306,85306,85306,85306,85306,85306,85306,85306,85306,85306,85306,85306,85306,85306
496,6,70,8,-41137,-128,-31546,-16162,91083,59190,68882,-91850,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,6,70,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137,-41137
498,6,78,9,-41711,-51293,-76770,59241,21854,78612,22036,40070,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,6,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711,-41711
500,6,86,10,-57638,14986,95818,-68632,-41778,36214,19313,31899,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,6,86,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638,-57638
502,6,94,11,11218,14423,77882,-50036,58145,122345,44937,-17638,11218,11218,11218,11218,11218,11218,11218,11218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,6,94,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11218,11218,11218,11218,11218,11218,11218,11218,11218,11218,11218,11218,11218,11218,11218,11218
504,6,102,12,-96079,54813,-9241,-72790,16315,-56332,-10322,49659,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,6,102,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079,-96079
506,6,110,13,34087,-25308,-44761,-26775,-248205,-37211,44491,-18149,34087,34087,34087,34087,34087,34087,34087,34087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,6,110,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34087,34087,34087,34087,34087,34087,34087,34087,34087,34087,34087,34087,34087,34087,34087,34087
508,6,118,14,22467,115802,52767,35444,3570,41237,109006,-28369,22467,22467,22467,22467,22467,22467,22467,22467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,6,118,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22467,22467,22467,22467,22467,22467,22467,22467,22467,22467,22467,22467,22467,22467,22467,22467
510,6,126,15,-58180,32265,57474,25621,11777,35297,51127,-30534,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,6,126,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180,-58180
512,6,134,16,-56265,28027,30339,-59635,46992,88992,-40467,-128702,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,6,134,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265,-56265
514,6,142,17,-66877,68689,-22976,83844,-109069,-58184,80256,-77276,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,6,142,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877,-66877
516,6,150,18,-69408,12923,-16040,213579,-50073,48675,-130334,63847,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,6,150,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408,-69408
518,6,158,19,-34200,37989,-13771,41380,-4679,49010,54966,-42823,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,6,158,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200,-34200
520,6,166,20,26297,-7321,-62942,-43533,1613,4242,-91023,-44995,26297,26297,26297,26297,26297,26297,26297,26297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,6,166,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26297,26297,26297,26297,26297,26297,26297,26297,26297,26297,26297,26297,26297,26297,26297,26297
522,6,174,21,-59367,62980,48363,-36688,-54120,-17002,-69822,81320,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,6,174,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367,-59367
524,6,182,22,18161,117944,-11695,-42738,72590,145644,-39133,-22137,18161,18161,18161,18161,18161,18161,18161,18161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,6,182,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161
526,6,190,23,34967,-60721,-64862,143715,62428,-14639,-83010,-4543,34967,34967,34967,34967,34967,34967,34967,34967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,6,190,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34967,34967,34967,34967,34967,34967,34967,34967,34967,34967,34967,34967,34967,34967,34967,34967
528,6,198,24,-23866,87884,72780,-81601,-2934,14947,-33171,-115681,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,6,198,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866,-23866
530,6,206,25,-43814,-8836,44075,-34226,36549,-29173,-79353,16114,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,6,206,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814,-43814
532,6,214,26,90101,-48872,64111,42606,-11134,77672,-99948,-29024,90101,90101,90101,90101,90101,90101,90101,90101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,6,214,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90101,90101,90101,90101,90101,90101,90101,90101,90101,90101,90101,90101,90101,90101,90101,90101
534,6,222,27,-4187,-48603,-16162,112324,-2104,-7137,-75630,-19925,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,6,222,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187,-4187
536,6,230,28,-45213,-22106,18234,-89630,22913,90380,-39997,141404,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,6,230,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213,-45213
538,6,238,29,-38527,-120853,103269,96445,59682,-213676,-86646,-43987,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,6,238,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527,-38527
540,6,246,30,-80846,26899,147672,-108989,-15863,-4163,73230,-7814,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,6,246,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846,-80846
542,6,254,31,30877,26167,-25960,99814,-15039,86529,21303,52631,30877,30877,30877,30877,30877,30877,30877,30877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,6,254,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30877,30877,30877,30877,30877,30877,30877,30877,30877,30877,30877,30877,30877,30877,30877,30877
544,6,262,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,6,262,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,6,270,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,6,270,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,6,278,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,6,278,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,6,286,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,6,286,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,6,294,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,6,294,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,6,302,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,6,302,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,6,310,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,6,310,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,6,318,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,6,318,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,7,7,0,-105808,70213,-106787,40668,55517,185,17549,-61643,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808,-105808
562,7,15,1,44089,49895,-34110,-134183,34851,97630,-14936,-110587,44089,44089,44089,44089,44089,44089,44089,44089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44089,44089,44089,44089,44089,44089,44089,44089,44089,44089,44089,44089,44089,44089,44089,44089
564,7,23,2,10064,73030,-76967,-5704,-48385,6310,-80319,4233,10064,10064,10064,10064,10064,10064,10064,10064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,7,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10064,10064,10064,10064,10064,10064,10064,10064,10064,10064,10064,10064,10064,10064,10064,10064
566,7,31,3,-34007,-24948,-51712,83014,-39733,48673,-80772,-63190,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,7,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007,-34007
568,7,39,4,-54102,99802,103795,-56271,-11792,22457,81419,-54133,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,7,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102,-54102
570,7,47,5,-35509,-40174,10968,39304,20332,3495,118890,-96133,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,7,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509,-35509
572,7,55,6,-47156,-15300,-41967,2580,26740,-1346,-6306,-71493,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,7,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156,-47156
574,7,63,7,-23339,-59999,58516,28609,70109,-4638,-148629,29513,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339,-23339
576,7,71,8,-69082,8938,-38013,62754,-26387,-27866,-74096,35143,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,7,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082,-69082
578,7,79,9,-40845,31288,54272,-21070,-76246,86385,-75340,70514,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,7,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845,-40845
580,7,87,10,94257,-130757,15574,38750,89226,79654,-67841,41206,94257,94257,94257,94257,94257,94257,94257,94257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,7,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94257,94257,94257,94257,94257,94257,94257,94257,94257,94257,94257,94257,94257,94257,94257,94257
582,7,95,11,-47692,-47435,-8836,-63602,-17537,-40215,-1162,-89443,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,7,95,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692,-47692
584,7,103,12,-128864,-92408,95447,-31154,-78499,-95000,90239,30635,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,7,103,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864,-128864
586,7,111,13,-124945,119255,-43660,-88030,60799,65319,-35559,-19137,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,7,111,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945,-124945
588,7,119,14,-28549,38661,-36894,-11780,-81976,161174,-53814,-3500,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,7,119,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549,-28549
590,7,127,15,-47278,69313,-10750,-45690,134222,-50978,-122469,-45361,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,7,127,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278,-47278
592,7,135,16,31974,-62560,40980,-6513,45438,-98930,81483,-88112,31974,31974,31974,31974,31974,31974,31974,31974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,7,135,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31974,31974,31974,31974,31974,31974,31974,31974,31974,31974,31974,31974,31974,31974,31974,31974
594,7,143,17,-304,-38652,78530,-25676,-46445,-20467,58614,-41778,-304,-304,-304,-304,-304,-304,-304,-304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,7,143,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-304,-304,-304,-304,-304,-304,-304,-304,-304,-304,-304,-304,-304,-304,-304,-304
596,7,151,18,53562,-63256,-63064,140101,70704,110272,-176207,120533,53562,53562,53562,53562,53562,53562,53562,53562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,7,151,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53562,53562,53562,53562,53562,53562,53562,53562,53562,53562,53562,53562,53562,53562,53562,53562
598,7,159,19,70987,-79324,-24647,82149,-13088,68457,-141221,158748,70987,70987,70987,70987,70987,70987,70987,70987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,7,159,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70987,70987,70987,70987,70987,70987,70987,70987,70987,70987,70987,70987,70987,70987,70987,70987
600,7,167,20,29449,63639,-26478,62042,8267,-30918,23113,-62537,29449,29449,29449,29449,29449,29449,29449,29449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,7,167,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29449,29449,29449,29449,29449,29449,29449,29449,29449,29449,29449,29449,29449,29449,29449,29449
602,7,175,21,71696,-95592,4152,32185,-21956,-60651,23952,73802,71696,71696,71696,71696,71696,71696,71696,71696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,7,175,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71696,71696,71696,71696,71696,71696,71696,71696,71696,71696,71696,71696,71696,71696,71696,71696
604,7,183,22,-54552,34714,-38343,-117633,143418,-171430,63514,-42099,-54552,-54552,-54552,-54552,-54552,-54552,-54552,-54552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
